tract,Name,Household_Income_at_Age_35_rNA_gM_p25
48353950300,"Sweetwater, TX",
49035112907,"West Jordan, UT",
39077915600,"Norwalk, OH",
36081080900,"Queens County, NY",
4013319103,"Tempe, AZ",
42051260401,"Mount Pleasant, PA",
48029181402,"Northwest Side, San Antonio, TX",
51690000300,"Martinsville, VA",
4013217102,"South Scottsdale, Scottsdale, AZ",
17043840907,"Bloomingdale, IL",
25017369100,"Warrendale, Waltham, MA",
36081010100,"Queens County, NY",
6037212306,"Central LA, Los Angeles, CA",
55105001302,"Janesville, WI",
11001000501,"Northwest Washington, Washington, DC",
26161420200,"Willis, MI",
45045002805,"Greenville, SC",
4019004513,"Park El Monte Terrace, Tucson, AZ",
17143002100,"Peoria, IL",
45089970501,"Kingstree, SC",
34017011500,"Constable Hook, Bayonne, NJ",
8089968400,"Rocky Ford, CO",
45083023002,"Wellford, SC",
48029191004,"North Central, San Antonio, TX",
51015070200,"Mount Solon, VA",
39023003301,"South Vienna, OH",
72057270100,"Guayama, PR",
19049050500,"Minburn, IA",
12095015702,"Winter Park, FL",
35001000711,"Supper Rock, Albuquerque, NM",
6037910210,"Palmdale, CA",
42017105900,"Levittown, PA",
36047015100,"Kings County, NY",
27137000400,"Kenwood, Duluth, MN",
31113957500,"Stapleton, NE",
6037601100,"Inglewood, CA",
53033026200,"Tukwila, WA",
36061010900,"Garment District, New York, NY",
21151010800,"Richmond, KY",
34003006300,"Cliffside Park, NJ",
34029723200,"Toms River, NJ",
36081011100,"Queens County, NY",
4013420114,"Mesa, AZ",
55101001202,"Racine, WI",
4013217201,"Civic Center Mall, Scottsdale, AZ",
6081609201,"San Carlos, CA",
34013021803,"West Caldwell, NJ",
30111000401,"Central - Terry, Billings, MT",
6071009712,"Apple Valley, CA",
26149041400,"White Pigeon, MI",
36089490800,"Potsdam, NY",
25017342101,"Everett, MA",
37015960300,"Lewiston Woodville, NC",
40065968300,"Duke, OK",
53061052208,"Monroe, WA",
33015107100,"Portsmouth, NH",
51177020202,"Fredericksburg, VA",
13083040102,"Trenton, GA",
39077915800,"Norwalk, OH",
27053022400,"Bronx Park, Saint Louis Park, MN",
8041006801,"Briargate, Colorado Springs, CO",
36081099701,"Queens County, NY",
6037123203,"North Hollywood, Los Angeles, CA",
6037670500,"Rolling Hills, CA",
19149970600,"Hinton, IA",
26125181600,"Madison Heights, MI",
36045061100,"Black River, NY",
4013061200,"Avondale, AZ",
19021960400,"Storm Lake, IA",
18053000500,"Marion, IN",
41039001904,"Springfield, OR",
39139000500,"Mansfield, OH",
8013013503,"Longmont, CO",
40109108304,"Edmond, OK",
9001043200,"Norwalk, CT",
39151701500,"Canton, OH",
18097355100,"Tuxedo Park, Indianapolis, IN",
25007200200,"East Falmouth, Oak Bluffs, MA",
19163010202,"Long Grove, IA",
36115087000,"Argyle, NY",
12086000113,"Aventura, FL",
4013109702,"Maryvale Village, Phoenix, AZ",
29095014804,"Blue Springs, MO",
12095014400,"Lake Holden Shores, Orlando, FL",
53045960400,"Allyn, Allyn-Grapeview, WA",
54091964700,"Bridgeport, WV",
35025000200,"Hobbs, NM",
36103124401,"West Babylon, NY",
51059480201,"McLean, VA",
47031970900,"Tullahoma, TN",
39095010001,"Oregon, OH",
6037296902,"San Pedro, Los Angeles, CA",
6001441401,"Northgate, Fremont, CA",
42101020600,"East Falls, Philadelphia, PA",
51800075502,"Suffolk, VA",
6099003300,"Patterson, CA",
30099000100,"Dutton, MT",
21111010309,"Louisville, KY",
36047074400,"Kings County, NY",
6085509802,"Cuesta Park, Mountain View, CA",
47109930300,"Bethel Springs, TN",
45007011402,"Belton, SC",
49021110200,"Enoch, UT",
72097081501,"Mayagüez, PR",
37119003105,"Quail Hollow, Charlotte, NC",
42133023200,"Red Lion, PA",
40049681900,"Elmore City, OK",
24019970500,"Cambridge, MD",
47065010307,"Soddy-Daisy, TN",
17031081900,"Cabrini-Green, Chicago, IL",
13067030333,"Marietta, GA",
36047044400,"Kings County, NY",
12031014335,"Arlington, Jacksonville, FL",
22101040100,"Morgan City, LA",
26163544100,"Eliza Howell, Detroit, MI",
37129012300,"Wilmington, NC",
44007014400,"Cranston, RI",
27123033100,"Dayton's Bluff, Saint Paul, MN",
40109108404,"Central Oklahoma City, The Village, OK",
22009030200,"Deville, LA",
12095011701,"Orlando, FL",
30111001901,"Laurel, MT",
42071013203,"Lancaster, PA",
6071010419,"Joshua Tree, CA",
6037238100,"South Los Angeles, Los Angeles, CA",
6059042205,"San Clemente, CA",
36103146103,"Bay Shore, NY",
6013317000,"Martinez, CA",
72089140201,"Luquillo, PR",
6037212101,"Central LA, Los Angeles, CA",
48121021726,"Flower Mound, TX",
40109103200,"Central Oklahoma City, Oklahoma City, OK",
36059406501,"Garden City, NY",
36047039900,"Kings County, NY",
21203950200,"Mount Vernon, KY",
18097340901,"Wayne, Indianapolis, IN",
26099243000,"Clinton Township, MI",
33011000902,"Manchester, NH",
8041002000,"East Colorado Springs, Colorado Springs, CO",
6037574201,"Stratford Square, Long Beach, CA",
19187010300,"Gowrie, IA",
48201341800,"Shady River, La Porte, TX",
6037101210,"Tujunga, Los Angeles, CA",
20173007500,"Ken-Mar, Wichita, KS",
53033028901,"Des Moines, WA",
17007010200,"Belvidere, IL",
47165020204,"Portland, TN",
51810045415,"Virginia Beach, VA",
49035111802,"Millcreek, UT",
42045402800,"Sharon Hill, PA",
39109355002,"Tipp City, OH",
22045030100,"Jeanerette, LA",
17031819100,"Lyons, IL",
29181870300,"Doniphan, MO",
37067004103,"Winston-Salem, NC",
13169030301,"Gray, GA",
55133203405,"Merton Terraces, Hartland, WI",
15003008006,"Pearl City, HI",
55025000501,"Orchard Ridge, Madison, WI",
36103146102,"Bay Shore, NY",
6081608300,"Foster City, CA",
37183054007,"North Raleigh, Raleigh, NC",
12101031504,"Oak Ridge, New Port Richey, FL",
42085031900,"Greenville, PA",
48135000600,"Odessa, TX",
51087201602,"Richmond, VA",
17031804706,"Hoffman Estates, IL",
12107950400,"Hawthorne, FL",
22015010805,"Broadmoor, Anderson Island, Shreve Isle, Shreveport, LA",
48141010343,"Horizon City, TX",
6037481605,"Alhambra, CA",
45047970900,"Bradley, SC",
48167721202,"League City, TX",
55009001801,"Green Bay, WI",
48113013615,"Far North Dallas, Dallas, TX",
17109010300,"Macomb, IL",
17097860806,"Antioch, IL",
25001010206,"Wellfleet, MA",
39035120400,"Union - Miles Park, Cleveland, OH",
6071002010,"Hunter's Ridge, Fontana, CA",
72097081602,"Mayagüez, PR",
47065002500,"East Lake, Chattanooga, TN",
39099802400,"Newport, Youngstown, OH",
6037239802,"South Los Angeles, Los Angeles, CA",
6037573201,"Poly High, Long Beach, CA",
6017030502,"South Lake Tahoe, CA",
47093002200,"South Knoxville, Knoxville, TN",
25027754100,"Webster, MA",
42017101603,"Warminster, PA",
12099980100,"Water Catchment Area, West Palm Beach, FL",
2275000300,"Wrangell, AK",
4025001602,"Camp Verde, AZ",
39061021421,"Cincinnati, OH",
53071920900,"Walla Walla, WA",
16001000500,"Sunset, Boise, ID",
18029080300,"Greendale, IN",
6037228310,"South Los Angeles, Los Angeles, CA",
6065050300,"Murrieta, CA",
26121003100,"Wolf Lake, Muskegon, MI",
54033030602,"Clarksburg, WV",
53057951300,"Sedro-Woolley, WA",
36081013000,"Queens County, NY",
6037408211,"Rowland Heights, CA",
26027002200,"Dowagiac, MI",
8031006809,"Southeast, Denver, CO",
25027740200,"Northborough, Northborough, MA",
48399950200,"Winters, TX",
6059021915,"Anaheim Hills, Anaheim, CA",
39035177609,"Parma, OH",
1097000901,"Lyons Park, Mobile, AL",
26067031700,"Ionia, MI",
12055960501,"Avon Park, FL",
47065010432,"Hixson, Chattanooga, TN",
55079101200,"West Allis, WI",
42075003902,"Palmyra, PA",
27169670700,"Winona, MN",
13039010302,"Kingsland, GA",
9009346102,"Oxford, CT",
23011014000,"Winthrop, Winthrop, ME",
6037481713,"Monterey Park, CA",
17161024300,"Milan, IL",
1053970300,"Flomaton, AL",
53051970400,"Newport, WA",
42075003901,"Palmyra, PA",
29211480300,"Milan, MO",
53033029601,"Kent, WA",
39017010909,"Fairfield, OH",
42129804900,"New Stanton, PA",
34021001600,"Battle Monument, Trenton, NJ",
6037408724,"Rowland Heights, CA",
31019969300,"Kearney, NE",
49057210509,"Roy, UT",
17031824005,"Lemont, IL",
17031290900,"Lawndale, Chicago, IL",
51195931500,"Coeburn, VA",
4021001304,"Casa Grande, AZ",
18059410300,"Greenfield, IN",
42091200402,"Hatboro, PA",
36061011201,"Midtown, New York, NY",
9003405100,"Federal Hill, Bristol, CT",
19179960600,"Ottumwa, IA",
6059075702,"Tustin, CA",
12081000406,"Bradenton, FL",
6037502902,"Santa Fe Springs, CA",
12115000102,"Main Street Merchants, Sarasota, FL",
5117460100,"Des Arc, AR",
42101008702,"West Philadelphia, Philadelphia, PA",
48347950900,"Nacogdoches, TX",
22001960800,"Crowley, LA",
42079210800,"Pittston, PA",
6111005907,"Westlake Village, CA",
9009175400,"Wallingford Center, Wallingford, CT",
13045910103,"Villa Rica, GA",
36011040600,"Auburn, NY",
5001480800,"Gillett, AR",
18173030300,"Chandler, IN",
48157671700,"Sugar Creek, Sugar Land, TX",
21111006800,"Schnitzelburg, Louisville, KY",
25017337102,"Stoneham, MA",
19153011702,"Johnston, IA",
18181958700,"Idaville, IN",
19153010500,"Des Moines, IA",
36081129102,"Queens County, NY",
26161464000,"Northville, MI",
4013092311,"Glendale, AZ",
36081019800,"Queens County, NY",
18127050602,"Valparaiso, IN",
23031022000,"Limington, ME",
35001002700,"Downtown, Albuquerque, NM",
48209010906,"Kyle, TX",
40109101100,"Central Oklahoma City, Oklahoma City, OK",
33011022500,"New Ipswich, NH",
51013103602,"Aurora Highlands, Arlington, VA",
12099004300,"West Palm Beach, FL",
27137014100,"Babbitt, MN",
21141960200,"Lewisburg, KY",
6037601202,"Inglewood, CA",
4013422222,"Dobson Ranch, Mesa, AZ",
22019001903,"Lake Charles, LA",
53053073116,"Graham, WA",
42033331200,"Clearfield, PA",
48113017201,"Balch Springs, TX",
37117970600,"Robersonville, NC",
12011041400,"Central Fort Lauderdale, Fort Lauderdale, FL",
48491020604,"Georgetown, TX",
26103002500,"Gwinn, MI",
6037980033,"Port of Long Beach, Long Beach, CA",
37171931003,"Elkin, NC",
40109108218,"Northwest Oklahoma City, Edmond, OK",
17017960100,"Ashland, IL",
6111008402,"Simi Valley, CA",
13057090901,"Woodstock, GA",
31055006505,"North Omaha, Omaha, NE",
6037103101,"Sunland-Tujunga, Los Angeles, CA",
42029304000,"Downingtown, PA",
47029920600,"Newport, TN",
6073002710,"Mid-City, San Diego, CA",
42107001500,"Minersville, PA",
48329980000,"Indus Park Reg Air Term, Midland, TX",
10003003002,"Wilmington, DE",
47107970200,"Athens, TN",
6025011801,"El Centro, CA",
42101026000,"North Philadelphia, Philadelphia, PA",
20169000800,"Salina, KS",
48203020603,"Hallsville, TX",
21095970500,"Harlan County, KY",
24005408602,"Lutherville-Timonium, MD",
20057962000,"Dodge City, KS",
17031820400,"Summit, IL",
4021001900,"Eloy, AZ",
48395960400,"Hearne, TX",
50007003100,"Williston North, Williston, VT",
6001403600,"Adams Point, Oakland, CA",
19163013100,"Davenport, IA",
12019030303,"Orange Park, FL",
72095951400,"Maunabo, PR",
26125142700,"Pontiac, MI",
24510271900,"Glen, Baltimore, MD",
48439104300,"Frisco Heights, Fort Worth, TX",
48113009303,"Dallas, TX",
42069112902,"Lackawanna County, PA",
39035151300,"East Cleveland, OH",
6059032061,"San Juan Capistrano, CA",
39171950300,"Montpelier, OH",
29223690400,"Wayne County, MO",
72089140102,"Luquillo, PR",
36029016300,"Babcock, Buffalo, NY",
6085512022,"South San Jose, San Jose, CA",
33011002701,"Goffstown, NH",
37067003702,"Winston-Salem, NC",
47131965700,"Union City, TN",
28049002000,"Greater Belhaven, Jackson, MS",
17031812100,"Oak Park, IL",
48201980100,"Humble, TX",
48439110102,"Fort Worth, TX",
55087013100,"Seymour, WI",
48121020112,"Little Elm, TX",
54109002901,"Cyclone, WV",
26159011500,"Decatur, MI",
23013970400,"Warren, ME",
42129802002,"Export, PA",
23003951800,"Presque Isle, ME",
42003030500,"Crawford-Roberts, Pittsburgh, PA",
6073018905,"Fallbrook, CA",
39049007426,"Columbus, OH",
6019004801,"Fresno, CA",
37125951000,"Southern Pines, NC",
24031703218,"Silver Spring, MD",
34023001505,"Edison, NJ",
6083000102,"Hope, Santa Barbara, CA",
40109105903,"Central Oklahoma City, Oklahoma City, OK",
51059461202,"Fairfax, VA",
34021004403,"Hightstown, NJ",
17031823200,"Alsip, IL",
51187010300,,
12099007733,"Boca Raton, FL",
12103026002,"Clearwater Beach, Clearwater, FL",
17091010202,"Manteno, IL",
48439113624,"Bedford, TX",
4013319000,"University Park, Tempe, AZ",
48085031313,"Murphy, TX",
25011040200,"Bernardston, MA",
39131952400,"Waverly, OH",
20173008400,"Benjamin Hills, Wichita, KS",
15003009701,"Waianae, HI",
29143960100,"Sikeston, MO",
48039662400,"Angleton, TX",
34003002300,"Norwood, NJ",
8041002800,"Southeast Colorado Springs, Colorado Springs, CO",
9003524600,"Asylum Hill, Hartford, CT",
36071013100,"New Windsor, NY",
19059450500,"Spirit Lake, IA",
13231010100,"Zebulon, GA",
48349970500,"Corsicana, TX",
47081950500,"Nunnelly, TN",
47037015609,"Hermitage, Nashville, TN",
6065042508,"Moreno Valley, CA",
36109001700,"Ithaca, NY",
18097360900,"Indianapolis, IN",
17043840704,"Bensenville, IL",
11001006804,"Southeast Washington, Washington, DC",
26099268300,"Warren, MI",
47157020221,"Millington, TN",
36005014500,"Bronx County, NY",
12101030602,"Orangewood Village, Holiday, FL",
8035014134,"Southridge, Littleton, CO",
6001423000,"Central Berkeley, Berkeley, CA",
51011040200,"Appomattox, VA",
5051011200,"Garland County, AR",
39151713600,"Massillon, OH",
51153901403,"Manassas, VA",
13057090902,"Woodstock, GA",
29003010300,"Savannah, MO",
51041100107,"Richmond, VA",
12101031605,"Lutz, FL",
39029952200,"East End, East Liverpool, OH",
6073015000,"La Mesa, CA",
5069001300,"Pine Bluff, AR",
12099007908,"Loxahatchee, FL",
53009001200,"Port Angeles, WA",
47115050201,"Jasper, TN",
24047951300,"Snow Hill, MD",
19023070500,"Shell Rock, IA",
6037408137,"West Covina, CA",
45027960400,"Pinewood, SC",
4013108502,"Camelback East Village, Phoenix, AZ",
28137950301,"Coldwater, MS",
48039660100,"Pearland, TX",
36029006302,"Albright, Buffalo, NY",
36111954100,"Wallkill, NY",
22101040900,"Franklin, LA",
49005001500,"Paradise, UT",
6053014201,"Marina, CA",
39119912500,"Roseville, OH",
19057000400,"Burlington, IA",
48113016409,"Grand Prairie, TX",
1073014102,"Adger, AL",
48355002601,"Bay Area, Corpus Christi, TX",
29095006900,"Midtown - Westport, Kansas City, MO",
10005051302,"Frankford, DE",
39093022400,"Lorain, OH",
42091200309,"Willow Grove, PA",
48005000200,"Lufkin, TX",
29207470200,"Puxico, MO",
16001010332,"Meridian, ID",
15003006900,"Naval Station Pearl Harbor, Honolulu, HI",
51680000600,"College Hill, Lynchburg, VA",
12087971800,"Key West, FL",
5007021304,"Bentonville, AR",
48113001301,"Junius Heights, Dallas, TX",
47103975601,"Fayetteville, TN",
26121000401,"Sheldon Park, Muskegon, MI",
48029120600,"Alamo Heights, San Antonio, TX",
13121002100,"Downtown, Atlanta, GA",
21093001700,"Cecilia, KY",
42129806100,"West Newton, PA",
55079186300,"Westown, Milwaukee, WI",
47187050207,"Brentwood, TN",
39035153107,"Fairview Park, OH",
26103000400,"Marquette, MI",
36071014800,"Greenwood Lake, NY",
37109070300,"Lincolnton, NC",
24027605401,"Dorsey's Search, Columbia, MD",
26125154500,"Orchard Lake, Orchard Lake Village, MI",
12105012404,"Polk City, FL",
47037017702,"Green Hills, Nashville, TN",
13223120503,"Hiram, GA",
48029110600,"Inner West Side, San Antonio, TX",
55043960600,"Lancaster, WI",
13047030500,"Rossville, GA",
6059074806,"Central City, Santa Ana, CA",
12103026818,"Clearwater, FL",
31101000100,"Ogallala, NE",
72035260700,"Cayey, PR",
48135002400,"Odessa, TX",
13149970300,"Franklin, GA",
42091207104,"Souderton, PA",
12071040308,"Eisenhower, Lehigh Acres, FL",
24025303204,"Forest Hill, MD",
6041128200,"Mill Valley, CA",
36063022804,"North Tonawanda, NY",
26065006500,"Eastside, Lansing, MI",
48397031202,,
8031005104,"East, Denver, CO",
12057013100,"Keysville Neighborhood, Plant City, FL",
18005010400,"Columbus, IN",
17101881000,"Lawrenceville, IL",
6071001503,"Ontario, CA",
49035113008,"South Jordan, UT",
42091206905,"Harleysville, PA",
6037120108,"Panorama City, Los Angeles, CA",
36029015700,"North Collins, NY",
42003563300,"Sewickley, PA",
9011714104,"Colchester, CT",
24033807405,"Beltsville, MD",
28133950401,"Indianola, MS",
23009966600,"Deer Isle, ME",
25009206900,"Lynn, MA",
31099966700,"Minden, NE",
37119005828,"Park Crossing, Charlotte, NC",
28005950200,"Gloster, MS",
12101031008,"Golden Acres, New Port Richey, FL",
48355001903,"Central City, Corpus Christi, TX",
48459950600,"Gladewater, TX",
6087122202,"Aptos, CA",
28081950202,"Saltillo, MS",
6093000600,"Fort Jones, CA",
36047005900,"Kings County, NY",
45051060208,"Myrtle Beach, SC",
42091206007,"Eagleville, PA",
4013103216,"Paradise Valley Village, Scottsdale, AZ",
34025805800,"Long Branch, NJ",
53047970500,"Riverside, WA",
30021000300,"Glendive, MT",
23001020500,"Lewiston, ME",
54095961800,"Sistersville, WV",
51059481000,"Herndon, VA",
21029021101,"Shepherdsville, KY",
39049007395,"East Broad, Blacklick, OH",
25023530400,"Plymouth, MA",
8089968100,"Rocky Ford, CO",
39085206600,"The Corniola Realty Company's, Eastlake, OH",
51710005701,"Partra, Norfolk, VA",
28139950100,"Tiplersville, MS",
20037956700,"Girard, KS",
48201553402,"Spring, TX",
26025004100,"Battle Creek, MI",
27049080900,"Zumbrota, MN",
13121011615,"Milton, GA",
6081609800,"Oak Knoll - Redwood Park, Redwood City, CA",
6085503902,"Alum Rock, San Jose, CA",
34013010800,"East Orange, NJ",
13067030331,"Marietta, GA",
1125012404,"Tuscaloosa, AL",
13145120402,"Ellerslie, GA",
13097080304,"Douglasville, GA",
12099005950,"Boynton Beach, FL",
36119002700,"South Side, Mount Vernon, NY",
13121011616,"Alpharetta, GA",
35049001203,"Santa Fe, NM",
12069030410,"Lady Lake, FL",
40083600500,"Guthrie, OK",
24003730504,"South Gate, Millersville, MD",
39113002800,"Eastmont, Dayton, OH",
36047005800,"Kings County, NY",
40143006804,"South Peoria, Tulsa, OK",
36061016900,"Upper West Side, New York, NY",
37031971001,"Salter Path, NC",
26049012006,"Flint, MI",
47157006500,"Memphis, TN",
13009480300,,
18011810605,"Zionsville, IN",
53033032319,"Town Center, Woodinville, WA",
42129801600,"Vandergrift, PA",
37027030300,"Lenoir, NC",
29217950600,"Sheldon, MO",
6029003205,"Stonegate, Bakersfield, CA",
72127003502,"San Juan, PR",
6071004604,"Muscupiabe, San Bernardino, CA",
1127020800,"Jasper, AL",
26049010115,"Clio, MI",
31109003719,"Lincoln, NE",
42017104503,"Doylestown, PA",
20091050800,"Mission Hills, KS",
39165031000,"Waynesville, OH",
27005450400,"Detroit Lakes, MN",
55133203406,"Sussex, WI",
26121001500,"North Muskegon, MI",
19037070200,"Nashua, IA",
4019004716,"Catalina, AZ",
36085006400,"Richmond County, NY",
35041000401,"Portales, NM",
25023502101,"Rockland, MA",
48453002210,"Manor, TX",
6085511912,"Almaden, San Jose, CA",
28049010400,"Clinton, MS",
48201530600,"Independence Heights, Houston, TX",
36047059600,"Kings County, NY",
13223120303,"Dallas, GA",
6073016902,"Lakeside, CA",
47157021900,"Oakhaven, Memphis, TN",
16027022300,"Nampa, ID",
17043841104,"Roselle, IL",
33011000800,"Manchester, NH",
13015960401,"Cartersville, GA",
5147490200,"Augusta, AR",
12099004203,"Palm Springs, FL",
26093740900,"Brighton, MI",
6013334006,"Concord, CA",
6075021200,"Dolores Heights, San Francisco, CA",
50007002602,"Essex Junction, Essex, VT",
39113020500,"Dayton, OH",
4013111900,"Encanto Village, Phoenix, AZ",
34001010200,"Absecon, NJ",
47065001600,"Chattanooga, TN",
23031005100,"Saco, ME",
36081080302,"Queens County, NY",
47037013400,"Sylvan Park, Nashville, TN",
22041950100,"Winnsboro, LA",
