tract,Name,Household_Income_at_Age_35_rB_gF_p25
17017960500,"Beardstown, IL",
53025011401,"Othello, WA",
55043960300,"Fennimore, WI",
17031815200,"Berwyn, IL",
26091062200,"Blissfield, MI",
8077000700,"Grand Junction, CO",
12021010416,"Urban Estates, Naples, FL",
37081016003,"Greensboro, NC",
6037701601,"Northeast, Santa Monica, CA",
6019001900,"Fresno, CA",
25015821904,"Northampton, MA",
51013102901,"Shirlington, Arlington, VA",
22087030602,"Chalmette, LA",
6001450751,"Dublin, CA",
29189218011,"Ballwin, MO",
35049010204,"Santa Fe, NM",
13135050107,"Sugar Hill, GA",
36081024300,"Queens County, NY",
55139002300,"Neenah, WI",
48375011000,"Amarillo, TX",
42089300201,"Cresco, PA",
4021001301,"Casa Grande, AZ",
25001012200,"West Barnstable, Barnstable, MA",
29007950400,"Mexico, MO",
39057210500,"Dayton, OH",
18005010600,"Columbus, IN",
6053001300,"Salinas, CA",
33003956100,"Wolfeboro, NH",
17031804109,"Rolling Meadows, IL",
6059021903,"Anaheim Hills, Anaheim, CA",
4019002504,"Tucson, AZ",
40109102700,"Central Oklahoma City, Oklahoma City, OK",
31177050300,"Arlington, NE",
6065043509,"San Jacinto, CA",
55079019200,"White Manor, Milwaukee, WI",
30043962201,"Clancy, MT",
32031002209,"Reno, NV",
12057011522,"Calusa, Lutz, FL",
18093950500,"Bedford, IN",
6059089104,"Garden Grove, CA",
30081000500,"Hamilton, MT",
17031240300,"West Town, Chicago, IL",
8001008523,"Brighton, CO",
25021418003,"Quincy, MA",
26125145502,"Waterford Township, MI",
17197883212,"Shorewood, IL",
48061012700,"Brownsville, TX",
48201543002,"Cypress, TX",
26063951000,"Bad Axe, MI",
48479000901,"Eastern Division, Laredo, TX",
36111955000,"Accord, NY",
6049000400,"Cedarville, CA",
17111860807,,
6041109002,"San Rafael, CA",
27053026508,"Minneapolis, MN",
6037480702,"South Pasadena, CA",
34025809902,"Monmouth County, NJ",
6037433304,"El Monte, CA",
38077970800,"Mooreton, ND",
42013010402,"Bellwood, PA",
48305950500,"Tahoka, TX",
26163593000,"Woodhaven, MI",
48201510900,"Lazybrook/ Timbergrove, Houston, TX",
12103025305,"Largo, FL",
18015959900,"Cutler, IN",
37089931000,"Hendersonville, NC",
21013960600,"Middlesboro, KY",
53033032704,"North Bend, WA",
6073022100,"Carlsbad, CA",
44007016500,"Pawtucket, RI",
29159481100,"Sedalia, MO",
36027060400,"Fishkill, NY",
9007630100,"Centerbrook, Essex, CT",
6059032045,"Wagon Wheel, Trabuco Canyon, CA",
12057012401,"Dover, FL",
46035962700,"Mitchell, SD",
6037800330,"Agoura Hills, CA",
40109104300,"Central Oklahoma City, Oklahoma City, OK",
18089020100,"Whiting, IN",
39165030101,"Carlisle, OH",
39067975900,"Cadiz, OH",
48061011302,"Harlingen, TX",
6073017809,"Carlsbad, CA",
48491020317,"Cedar Park, TX",
13047030700,"Fort Oglethorpe, GA",
4019004512,"Edgebrooke Village, Tucson, AZ",
48091310701,"New Braunfels, TX",
6037920011,"Santa Clarita, CA",
53035092802,"Port Orchard, WA",
42041010700,"New Cumberland, PA",
37027031202,"Hudson, NC",
18117951500,"French Lick, IN",
6037195400,"Silver Lake, Los Angeles, CA",
6097150901,"Petaluma, CA",
12099000802,"Palm Beach Gardens, FL",
15003007805,"Pearl City, HI",
37067003313,"Kernersville, NC",
6037275603,"Culver City, CA",
4013816600,"Cortina, Queen Creek, AZ",
53033022001,"Bothell, WA",
17165955700,"Galatia, IL",
42021012400,"Carrolltown, PA",
51550020001,"Indian River, Chesapeake, VA",
48201323100,"Satsuma Gardens, Pasadena, TX",
6013346102,"Alamo, CA",
37105030702,"Broadway, NC",
41029000100,"Medford, OR",
48201340203,"Brookwood, Houston, TX",
19169000300,"Ames, IA",
51735050205,,
35001004753,"Paradise Hills Civic, Albuquerque, NM",
6029004401,"Wasco, CA",
21001970402,"Columbia, KY",
15003003404,"Makiki - Lower Punchbowl - Tantalus, Honolulu, HI",
6083002011,"Santa Maria, CA",
20041084400,"Abilene, KS",
41027950200,"Hood River, OR",
51059491801,"Fairfax, VA",
48029170102,"Inner West Side, San Antonio, TX",
27163070911,"Oakdale, MN",
9001022400,"Cove - East Side - Shippan, Stamford, CT",
48319950100,"Mason, TX",
22039950200,"Ville Platte, LA",
25001014900,"Falmouth, MA",
8043979400,"Florence, CO",
32003005343,"Highland Hills, Henderson, NV",
9009348125,"Heritage Village, Southbury, CT",
36001013300,"Watervliet, NY",
4013040521,"Crossriver, Sun City, AZ",
6037534404,"Cudahy, CA",
18183050700,"Columbia City, IN",
20075958600,"Syracuse, KS",
48489950400,"Raymondville, TX",
48113014206,"Las Colinas, Irving, TX",
25005616100,"Berkley, MA",
48215021304,"Hidalgo, TX",
72001956500,"Adjuntas, PR",
41039002800,"Eugene, OR",
6059011300,"Fullerton, CA",
12086018200,"Miami, FL",
29079960300,"Trenton, MO",
41051006602,"Southwest Portland, Portland, OR",
20091051806,"Monitor Square, Overland Park, KS",
19095960200,"Marengo, IA",
15003010503,"Kaneohe, HI",
36063022200,"Niagara Falls, NY",
6081603300,"Linda Mar, Pacifica, CA",
31119960900,"Norfolk, NE",
35001000112,"Cibola Addition, Albuquerque, NM",
54037972402,"Ranson, WV",
12095013509,"Southeast Orlando, Orlando, FL",
17097864802,"Deerfield, IL",
29095018600,"Lee's Summit, MO",
48111950300,"Dalhart, TX",
19101090300,"Fairfield, IA",
4015953401,"Lake Havasu City, AZ",
8059060400,"North Central Westminster, Broomfield, CO",
6037300301,"Crescenta Highlands, Glendale, CA",
19153010404,"Urbandale, IA",
48029160702,"Edgewood, San Antonio, TX",
20121100602,"Paola, KS",
6037209200,"Central LA, Los Angeles, CA",
72135510503,"Toa Alta, PR",
6037552601,"Norwalk, CA",
6037503106,"Whittier, CA",
20091051903,"Westbrooke South, Overland Park, KS",
53065950800,"Chewelah, WA",
47093007100,"Knoxville, TN",
6111000303,"Fillmore, CA",
27057070600,"Park Rapids, MN",
42091205502,"Wynnewood, PA",
34029725001,"Beachwood, NJ",
12101032006,"Angus Valley, Zephyrhills, FL",
48201342001,"Baywood Shadows, Pasadena, TX",
32003005333,"Green Valley Ranch, Henderson, NV",
23001030200,"Lisbon Falls, Lisbon, ME",
18163002000,"Jacobsville, Evansville, IN",
8081000300,"Craig, CO",
29115490100,"Brookfield, MO",
4021000211,"Queen Creek, AZ",
21047201100,"Crofton, KY",
6037294810,"Wilmington, Los Angeles, CA",
6045010300,"Fort Bragg, CA",
42091205903,"Wayne, PA",
27095970100,"Isle, MN",
48201321800,"Meadowbrook/ Allendale, Houston, TX",
36047022600,"Kings County, NY",
53011041322,"Vancouver, WA",
41039000903,"Veneta, OR",
55141010600,"Marshfield, WI",
36047055800,"Kings County, NY",
48113013618,"Far North Dallas, Dallas, TX",
36047012600,"Kings County, NY",
42039110201,"Venango, PA",
24015031400,"Cecil County, MD",
8041006901,"Colorado Springs, CO",
42095011300,"Bethlehem, PA",
42079211600,"Wyoming, PA",
35043010601,"Corrales, NM",
37129011904,"Bradley Creek East, Wilmington, NC",
36111952900,"Stone Ridge, NY",
39095001301,"Ottawa, Toledo, OH",
31111960200,"North Platte, NE",
54083966200,"Elkins, WV",
26161432000,"Manchester, MI",
51001980200,"Assawoman, VA",
10005051007,"Rehoboth Beach, DE",
6059062642,"Corona Del Mar, Newport Beach, CA",
42045408600,"Havertown, PA",
48251130408,"Venus, TX",
42071014102,"Paradise, PA",
4007000900,"Miami, AZ",
42041010204,"Camp Hill, PA",
12105012405,"Davenport, FL",
48039661100,"Alvin, TX",
6055200601,"Napa, CA",
6065041403,"La Sierra South, Riverside, CA",
8059015800,"Applewood, Lakewood, CO",
36107020402,"Apalachin, NY",
39101000501,"Marion, OH",
8035014133,"Westridge, Littleton, CO",
6085503333,"East San Jose, San Jose, CA",
42045401000,"Drexel Hill, Upper Darby, PA",
36059408800,"Levittown, NY",
42003552200,"McKeesport, PA",
48463950300,"Uvalde, TX",
26157000900,"Vassar, MI",
21049020400,"Winchester, KY",
27123037500,"Highland, Saint Paul, MN",
41013950100,"Prineville, OR",
36083052403,"Rensselaer, NY",
42017102003,"Chalfont, PA",
6065040702,"Norco, CA",
53055960300,"Friday Harbor, WA",
6013354002,"Orinda, CA",
55133204100,"Oconomowoc, WI",
6083002404,"Santa Maria, CA",
17203030200,"Minonk, IL",
27037060739,"Burnsville, MN",
26077006102,"Schoolcraft, MI",
17031803500,"Arlington Heights, IL",
12086008407,"Miami, FL",
42029300502,"Phoenixville, PA",
19045001200,"Bryant, IA",
42071012601,"Denver, PA",
42047950400,"Ridgway, PA",
4019004413,"Tucson, AZ",
19137960400,"Stanton, IA",
19195690200,"Joice, IA",
27053026610,"Plymouth, MN",
72139060301,"Trujillo Alto, PR",
49049010406,"Spanish Fork, UT",
26017280700,"Bay City, MI",
41065970300,"The Dalles, OR",
37089931700,"Laurel Park, NC",
6097152000,"Santa Rosa, CA",
17019000301,"Campustown, Champaign, IL",
26093711000,"Linden, MI",
8041003708,"Northwest Colorado Springs, Colorado Springs, CO",
20173009402,"Wichita, KS",
32019960101,"Fernley, NV",
48039664200,"Freeport, TX",
34015501103,"Woodbury, NJ",
37057061802,"Lexington, NC",
54083965900,"Mabie, WV",
4013421602,"Reed Park Neighborhood, Mesa, AZ",
6059032015,"Mission Viejo, CA",
4013061030,"Sierra Montana, Surprise, AZ",
37119005714,"Mint Hill, NC",
6025010800,"Holtville, CA",
48355002200,"Central City, Corpus Christi, TX",
54099020700,"Prichard, WV",
30101000100,"Sweet Grass, MT",
8035014140,"Southridge, Highlands Ranch, CO",
25017384001,"Framingham, MA",
13073030306,"Grovetown, GA",
34013020500,"Livingston, NJ",
32003005836,"Las Vegas, NV",
53015001800,"Toutle, WA",
25025010802,"Back Bay West, Boston, MA",
4013422620,"Carriage Lane, Gilbert, AZ",
48201411100,"River Oaks, Houston, TX",
21083020800,"Hickory, KY",
27137002200,"Park Point, Duluth, MN",
26099221100,"New Baltimore, MI",
25005651300,"New Bedford, MA",
32031001013,"Reno, NV",
34027045502,"Ledgewood, Roxbury Township, NJ",
6071010803,"Crestline, CA",
53053073121,"South Hill, WA",
37183053606,"Morrisville, NC",
55105003100,"Milton, WI",
17001010500,"Quincy, IL",
4013616900,"Paradise Valley Village, Phoenix, AZ",
51121020900,"Christiansburg, VA",
6037930200,"Los Angeles County, CA",
6037204410,"Central LA, Los Angeles, CA",
34003030100,"Lodi, NJ",
47149040101,"La Vergne, TN",
35017964600,"Hurley, NM",
42015951000,"Towanda, PA",
36075020301,"Pulaski, NY",
35001004727,"Taylor Ranch, Albuquerque, NM",
32009950100,"Silver Peak, NV",
34041031602,"Oxford, Oxford Township, NJ",
40119010500,"Stillwater, OK",
37119005616,"Charlotte, NC",
45073030402,"West Union, SC",
9003460204,"Farmington, CT",
33005970900,"Swanzey, NH",
18139974200,"Carthage, IN",
4013103302,"Paradise Valley Village, Phoenix, AZ",
21067003908,"Hamburg Area, Lexington, KY",
6077004203,"Lodi, CA",
36081073900,"Queens County, NY",
48361021400,"Orange, TX",
29189217932,"Ballwin, MO",
37081010701,"Westerwood, Greensboro, NC",
48029181729,"Far West Side, San Antonio, TX",
39021011504,"Urbana, OH",
41039000705,"Florence, OR",
36059409200,"Levittown, NY",
42095015901,"Bath, PA",
32003003239,"Las Vegas, NV",
42091201901,"Rydal, PA",
36005034500,"Bronx County, NY",
36007014600,"Vestal, NY",
36087011602,"Suffern, NY",
12011090101,"Hollywood Beach, Hollywood, FL",
46029954600,"Florence, SD",
17029000800,"Charleston, IL",
72119130701," County, PR",
25013802602,"Forest Park, Springfield, MA",
23019000400,"Little City, Bangor, ME",
17097864520,"Buffalo Grove, IL",
6073012002,"National City, CA",
31109003720,"Lincoln, NE",
51105950600,"Ewing, VA",
29165030208,"Weatherby Lake, MO",
34025808900,"Spring Lake, NJ",
21023950200,"Foster, KY",
16083001000,"Twin Falls, ID",
36059406600,"Mott Section, Garden City, NY",
33013003001,"Hooksett, NH",
26163577500,"Lincoln Park, MI",
26019000200,"Honor, MI",
27095170400,"Milaca, MN",
6073017052,"Rancho Bernardo, San Diego, CA",
41059950300,"Athena, OR",
6111002901,"Windsor North River Ridge, Oxnard, CA",
29510101100,"Boulevard Heights, St. Louis, MO",
6073021800,"Coronado, CA",
6059063702,"Downtown, Costa Mesa, CA",
8051963900,"Somerset, CO",
8059011731,"Bear Creek, Lakewood, CO",
9005310602,"Torrington, CT",
34015501303,"Pitman, NJ",
15003008929,"Mililani Mauka - Launani Valley, Mililani, HI",
41005021200,"Oak Grove, OR",
41047010702,"Sublimity, OR",
27037060742,"Burnsville, MN",
12079110400,"Madison, FL",
35001000111,"Holiday Park, Albuquerque, NM",
17091012600,"Kankakee, IL",
36081062900,"Queens County, NY",
27137010100,"Proctor, MN",
21059001501,"Maceo, KY",
6037134901,"Reseda, Los Angeles, CA",
12086012600,"Hialeah, FL",
21003920500,"Holland, KY",
53033027500,"Burien, WA",
42003429201,"Pittsburgh, PA",
6037920115,"Valencia, Santa Clarita, CA",
48453001718,"Highland Hills, Austin, TX",
55127001701,"Genoa City, WI",
25013812903,"Westfield, MA",
27037060201,"South Saint Paul, MN",
30063000400,"Missoula, MT",
51163930100,"Fairfield, VA",
36001014615,"Guilderland, NY",
41029002500,"Ashland, OR",
37151031100,"Franklinville, NC",
32003005313,"Green Valley North, Henderson, NV",
27003050504,"Anoka, MN",
6073012200,"National City, CA",
34029737000,"Tuckerton, NJ",
6001422400,"North Berkeley, Berkeley, CA",
6041130201,"Sausalito, CA",
8005005800,"Englewood, CO",
51061930303,"Warrenton, VA",
39097040400,"West Jefferson, OH",
53077002900,"Cowiche, WA",
12086008102,"Pinecrest, FL",
6085506000,"Santa Clara, CA",
8013012103,"North Boulder, Boulder, CO",
22117950500,"Franklinton, LA",
48325000300,"Hondo, TX",
8035014001,"Parker, CO",
39101000100,"Marion, OH",
4019002801,"Tucson, AZ",
21015070401,"Hebron, KY",
41067032610,"Hillsboro, OR",
6073020023,"San Marcos, CA",
6067009504,"Galt, CA",
12083002605,"Ocala, FL",
17093890500,"Plano, IL",
53053070307,"Bonney Lake, WA",
5005950700,"Mountain Home, AR",
18089042703,"Schererville, IN",
18097320700,"Warfleigh, Indianapolis, IN",
26163550100,"Grosse Pointe Park, MI",
17135957400,"Witt, IL",
9013530600,"Vernon, CT",
25027760100,"Brookfield, MA",
22103041212,"Forest Brook, Mandeville, LA",
13139001002,"Gainesville, GA",
47181950400,"Cypress Inn, TN",
6037480804,"Alhambra, CA",
27119020600,"Crookston, MN",
17031824117,"Tinley Park, IL",
4013092709,"Summersett Village, Peoria, AZ",
72054580100,"Florida, PR",
6097153006,"Santa Rosa, CA",
49057210701,"Roy, UT",
42085031300,"Hermitage, PA",
36081012602,"Queens County, NY",
6065042739,"Menifee, CA",
54003971201,"Martinsburg, WV",
49045131100,"Tooele, UT",
27163070403,"Stillwater, MN",
17031824003,"Lemont, IL",
37147001301,"Winterville, NC",
26081013801,"Byron Center Park, Wyoming, MI",
27093560300,"Litchfield, MN",
51065020102,"Palmyra, VA",
27019090702,"Chanhassen, MN",
36029014502,"Depew, NY",
36047009000,"Kings County, NY",
34027045901,"Chester, NJ",
13213010201,"Chatsworth, GA",
17031823703,"Bridgeview, IL",
2198000300,"Hyder, AK",
41051007100,"Portland, OR",
48029171301,"Edgewood, San Antonio, TX",
30009000500,"Bridger, MT",
6111003801,"Kamala Park, Oxnard, CA",
12103025503,"Largo, FL",
27053024004,"Minneapolis, MN",
17031831900,"Lake View, Chicago, IL",
8115968300,"Ovid, CO",
53011040610,"Camas, WA",
33007950700,"Berlin, NH",
6037109200,"Granada Hills, Los Angeles, CA",
12011040504,"East Fort Lauderdale, Fort Lauderdale, FL",
42101001102,"Center City, Philadelphia, PA",
46079960200,"Madison, SD",
37009970400,"West Jefferson, NC",
39153534000,"Hudson, OH",
26163584400,"Taylor, MI",
12057980500,"Town N Country Alliance, Tampa, FL",
53065951300,"Loon Lake, WA",
15003008915,"Mililani, HI",
12101030905,"Magnolia Valley, New Port Richey, FL",
39049009385,"Slate Ridge, Reynoldsburg, OH",
49035113521,"Taylorsville, UT",
35028000500,"White Rock, NM",
31095963700,"Fairbury, NE",
21085950600,"Caneyville, KY",
23027043000,"Belfast, ME",
6111008001,"Simi Valley, CA",
18053010700,"Upland, IN",
53067012720,"Rochester, WA",
39065000100,"Forest, OH",
36047040400,"Kings County, NY",
8069001809,"Loveland, CO",
47009010600,"Maryville, TN",
18075962900,"Portland, IN",
45063021027,"Lexington, SC",
49035112821,"Draper, UT",
20011955600,"Fort Scott, KS",
17073030500,"Annawan, IL",
25025170200,"Revere, MA",
48121020402,"Denton, TX",
17037001800,"Shabbona, IL",
13217100202,"Covington, GA",
32003003622,"North Las Vegas, NV",
25023500104,"Hull, MA",
6069000802,"Paicines, CA",
6085511910,"South San Jose, San Jose, CA",
18063210501,"Danville, IN",
39049006391,"Worthington Hills, Columbus, OH",
22071980000,"City Park, New Orleans, LA",
17031836200,"Hyde Park, Chicago, IL",
29033960300,"Carrollton, MO",
31019968900,"Ravenna, NE",
36081099704,"Queens County, NY",
18069961900,"Huntington, IN",
44003020300,"West Warwick, RI",
9003462202,"Avon, CT",
48085030531,"McKinney, TX",
12101031505,"New Port Richey, FL",
39139001700,"Mansfield, OH",
34017014400,"North Bergen, NJ",
26081011101,"Comstock Park, MI",
8041004706,"Colorado Springs, CO",
53061051601,"Lynnwood, WA",
26157000800,"Reese, MI",
55025010901,"Middleton, WI",
12053040701,"Weeki Wachee, FL",
37183053419,"Buckingham, Apex, NC",
48303010301,"Shallowater, TX",
19123950500,"Oskaloosa, IA",
42003491200,"Jefferson Hills, PA",
6053014104,"Marina, CA",
72091570400,"Sabana Seca, Manatí, PR",
32023960300,"Amargosa Valley, NV",
36081055700,"Queens County, NY",
4013103608,"Deer Valley, Phoenix, AZ",
45051051604,"Murrells Inlet, SC",
47187050208,"Franklin, TN",
36119012301,"White Plains, NY",
8059011401,"Edgewood, Lakewood, CO",
6073020308,"Central Escondido, Escondido, CA",
47093005701,"Knoxville, TN",
42051261500,"Uniontown, PA",
48085030524,"McKinney, TX",
55139003701,"Neenah, WI",
40017301407,"Southwest Oklahoma City, Mustang, OK",
18103952400,"Peru, IN",
39079957800,"Oak Hill, OH",
6007001200,"Chico, CA",
17031801902,"Glenview, IL",
42099030601,"Loysville, PA",
8059012052,"Columbine West, Littleton, CO",
26163568200,"Westland, MI",
36027060202,"Beacon, NY",
39101000502,"Marion, OH",
12086004105,"Mid-Beach, Miami Beach, FL",
41005022901,"Canby, OR",
8031015700,"Southwest, Denver, CO",
6075980501,"Visitacion Valley, San Francisco, CA",
48223950100,"Dike, TX",
13089021213,"Dunwoody, GA",
49049010106,"Saratoga Springs, UT",
51147930203,"Farmville, VA",
27105105300,"Rushmore, MN",
6065041906,"Corona, CA",
29175490200,"Huntsville, MO",
9003417200,"New Britain, CT",
6061021802,"Auburn, CA",
6037405102,"Baldwin Park, CA",
12099007008,"Boca Raton, FL",
24003730902,"Annapolis, MD",
54085962400,"Harrisville, WV",
48215022501,"Weslaco, TX",
35043010722,"Rio Rancho, NM",
25025060301,"South Boston, Boston, MA",
18127051007,"Hebron, IN",
12105011606,"Lakeland, FL",
42017104901,"Jamison, PA",
36055015101,"Hilton, NY",
17097863903,"Libertyville, IL",
54011010201,"Huntington, WV",
48215022003,"Alamo, TX",
4013104204,"Continental North, Glendale, AZ",
39061024100,"Cincinnati, OH",
24021751802,"Mount Airy, MD",
32003003231,"Providence, Las Vegas, NV",
6059075100,"Washington Square, Santa Ana, CA",
36067013200,"Syracuse, NY",
39049007952,"Riverplace, Columbus, OH",
6037481103,"San Gabriel, CA",
48029110500,"Inner West Side, San Antonio, TX",
21199930402,"Somerset, KY",
25027712102,"Lunenburg, MA",
25027728100,"Holden, MA",
53033023900,"West Bellevue, Bellevue, WA",
17197881113,"New Lenox, IL",
34013006900,"Ironbound District, Newark, NJ",
47077975000,"Lexington, TN",
34037373200,"Sparta Township, NJ",
18167001600,"Terre Haute, IN",
40125501003,"Shawnee, OK",
53035080101,"Bremerton, WA",
24031700904,"Rockville, MD",
12071040311,"Alabama, Lehigh Acres, FL",
17027900401,"Shattuc, IL",
36053031000,"Hamilton, NY",
53033031705,"Covington, WA",
25023524101,"West Bridgewater, MA",
6073008102,"La Jolla, San Diego, CA",
6073017015,"Rancho Bernardo, San Diego, CA",
6111000500,"Santa Paula, CA",
15003006701,"Moanalua, Honolulu, HI",
6001400100,"Claremont Hills, Berkeley, CA",
53033032402,"Duvall, WA",
6083001604,"Carpinteria, CA",
34025808701,"Wall Township, NJ",
33015003901,"Londonderry, Londonderry, NH",
31157952900,"Minatare, NE",
9011702600,"Groton, Groton, CT",
18035001400,"Southside, Muncie, IN",
42079215600,"Glen Lyon, PA",
18089042200,"Hobart, IN",
44007011500,"Manville, Lincoln, RI",
